,word,score
128,目当て,-0.0100234868005
129,反騰,0.0274008112028
130,重工業,0.0295830506831
131,シーズン,0.00145288109779
132,川口,-0.0126745218411
133,荒れる,-0.0245438918471
134,ストップ安,-0.0863734602928
135,清次,0.000754309352487
136,選出,0.000658275769092
137,模様,0.00297039719298
138,与える,0.00538083026186
139,合議,-0.00858526621014
140,阿部,0.0124007046688
141,鉱山,0.0216896333266
142,位,-0.0203765027225
143,行き着く,0.0146326771937
144,再現,0.0214738762705
145,支えきれない,-0.0103283005999
146,相馬,-0.0223263900727
147,地,0.017707084585
148,入り込まない,-0.0119032142684
149,ロバート,-0.00809222515672
150,すかす,-0.0108183592558
151,買い上げられる,0.0281764230691
152,持株,-0.0069133923389
153,ミニ,-0.00924030041788
154,コツ,-0.0188289362937
155,生き残れる,0.0123404754326
156,撃たれる,0.0124498814344
157,クイック,-0.00351214893162
158,対抗,-0.0334496676922
159,弱体,-0.0133613089565
160,ソニック,0.0
161,目立つ,-0.0193317146972
162,冷房,-0.00679281968623
163,駐車場,0.0104881637497
164,感じさせる,-0.0403826441616
165,迷惑,0.00566341932863
166,定番,-0.000237379036844
167,する買い戻す,0.0102385064587
168,ミル,-0.00333729293197
169,ミリ,-0.0594361461699
170,生じぬ,0.0106135671958
171,陶磁器,0.0172644487582
172,助成,-0.0118241891265
173,悩み,-0.000265179318376
174,ハンバーガー,0.0
175,買い進める,-0.00843153614551
176,させぬ,-0.00443794087041
177,サプライヤー,0.00060304790386
178,安藤,-0.00917890081182
179,分析,-0.00550054456107
180,しこり,-0.0232608636841
181,し買う,0.00111369247315
182,数カ所,-0.011601570528
183,持ち味,0.0202180126682
184,さら,-0.0322282982059
185,成子,-0.012830424495
186,コン,-0.00690668048337
187,さや,-0.0153029912384
188,後世,0.0077896351926
189,圭,-0.00324756195769
190,冗談,-0.0229555599391
191,尖閣,-0.000599767174572
192,ズレ込む,-0.000421070074663
193,住宅ローン,-0.021246205084
194,買い方,-0.0138480010442
195,ありえない,0.000158260622993
196,パスポート,0.00284536862746
197,矢野,-0.0507070042193
198,軍機,0.00892828842625
199,技術センター,0.0105489317328
200,厚板,-0.0196220181882
201,放射性廃棄物,-0.00655002843123
202,蓄える,-0.0102038919693
203,併売,-0.0124601033516
204,動作,0.0141972059384
205,にくい,-0.00984674869105
206,信販会社,-0.0443200021982
207,上級,0.0102967046201
208,腐心,-0.0288029529154
209,金融緩和,0.0128161462955
210,予想,0.0216707752086
211,立ち込める,0.00721992375329
212,第一義,-0.000821534451097
213,勝訴,-0.0061086025089
214,あり下げる,0.00444587431848
215,膨張,0.00641855970025
216,一律,0.0128425499424
217,自覚,0.00478331255727
218,苛立つ,-0.0123851368204
219,共同事業,0.00234904418467
220,引き出し,-0.00925520919263
221,大熊,-0.00451529175043
222,端緒,-0.0188499242067
223,引き出す,-0.00191173804924
224,規久男,0.0162832127884
225,文明,-0.015960701555
226,弾み,0.01664180886
227,賞与,-0.00534588806331
228,中堅企業,0.00915201688185
229,パネルディスカッション,-0.00295928311534
230,紙,-0.0545503236353
231,発着,-0.000932855729479
232,個人住民税,0.00884145209566
233,復配,1.12622048855
234,主催,0.038426425308
235,生命,0.00682472102344
236,情報機器,-0.0102876565419
237,ガル,0.00578014850616
238,ガリ,0.00169667266309
239,暴徒,-0.0249633930624
240,府内,-0.0134478748776
241,訴える,0.0383355473867
242,露光装置,0.0206648710242
243,三角合併,0.0119485044852
244,順応,-0.0212575975806
245,文昭,0.0199476234615
246,転身,0.0
247,コメ,0.0144795053639
248,協業,0.0690610677004
249,数行,-0.0112903056666
250,ひところ,-0.0137602151372
251,ガン,-0.00564588923007
252,配,0.0320395389572
253,スロー,-0.0238289952278
254,上越新幹線,0.0168361663818
255,事,-0.015401421953
256,申し訳,-0.0132457563654
257,出足,0.00946445583832
258,全て,-0.0272345042322
259,菱刈,0.0151787489653
260,拓郎,0.0
261,同市,0.00730685375165
262,乳がん,-0.00890205800533
263,揺らぎかねない,0.00875650737435
264,下げ止まらぬ,-0.010304912366
265,昼食,0.00411545457318
266,固め,0.00313808689825
267,エントリー,-0.00519821625203
268,半額,-0.0246240762994
269,踏み切れない,0.0208834083751
270,車両,-0.00508005049778
271,飛び越える,-0.0105387737043
272,言えぬ,0.0169680297375
273,提携解消,0.0114949201234
274,小児,-0.00859796255827
275,得られぬ,0.0221772237681
276,特需,0.672713828087
277,同席,0.0043629320804
278,全う,0.0114366340451
279,最後,0.00594450940844
280,浪,0.00627205513883
281,災難,-0.0106390126981
282,研究開発費,-0.00414375842083
283,夜間,-0.00344399707392
284,冬場,-0.0300888741389
285,美白化粧品,-0.0159606680274
286,趣味,-0.0168192230165
287,放火,-0.0257273312658
288,政令指定都市,0.00985523033887
289,政変,0.00853993911296
290,マルチメディア,-0.012609917298
291,赴任,-0.00562580768019
292,奪われる,-0.0204767215066
293,減少,-0.712239217758
294,キャッシュフロー,0.0143556821975
295,有,-0.00824547158554
296,月,0.00861060293391
297,朋,-0.00678675873205
298,山田,0.000575947761536
299,オンス,0.0407526176423
300,鉛筆,0.00593227343634
301,スクーター,0.0035914003849
302,微量,-0.0599664479494
303,京一,-0.000938695925288
304,戦い,-0.00237465254031
305,朝,-0.0106185562909
306,ユーエス,0.00746400477365
307,期,0.0112388139591
308,営業キャッシュフロー,0.018481201306
309,配置,-0.0177606958896
310,レーガン,-0.00907246693969
311,ワンマン,-0.0225765652955
312,不変,0.0183363442309
313,予算,-0.034005336836
314,づらい,0.0124077840708
315,木,0.0140428496525
316,抜き出す,0.0
317,未,-0.0166027765721
318,札,0.00997495502234
319,本,-0.00998449265026
320,何とか,0.00981822442263
321,女王,0.00792047623545
322,売上高総利益率,-0.0172570034862
323,能美,0.0017352512572
324,見計らう,-0.0125689804554
325,杭州,-0.0186622953042
326,真正面,-0.00665601119399
327,一服,0.0857481718063
328,砲撃,0.00135986935347
329,うける,0.00917359713931
330,商標権,0.00216989662731
331,記憶装置,-0.0259348252788
332,部分,-0.0394077539444
333,紀州,0.0114275044296
334,監視カメラ,0.265809082985
335,ちの,-0.00747325234115
336,売られるだろう,-0.00292740452569
337,悩む,-0.0110122698883
338,仕掛け,-0.00523416530341
339,登場,-0.00526388448197
340,遅い,0.013593264576
341,株式交換,-0.0251049781218
342,ア社,0.0298180390149
343,行動,-0.0215650598519
344,休業,-0.0183589398861
345,振れする,0.0111470869277
346,超過,0.265978711843
347,デング熱,0.0195617720485
348,大洋州,-0.00932634025812
349,偏る,-0.00457037531887
350,益子,-0.0150374315679
351,技術情報,0.0263774611056
352,直之,-0.0288340253755
353,炉心,0.000347775034606
354,下ろす,0.0105947566219
355,上向かせる,0.00306512610987
356,語句,0.0115394029766
357,クミアイ化学工業,0.00927976407111
358,シミュレータ,0.00725158844143
359,持ち上がる,-0.0152829125524
360,松井,-0.00600914638489
361,給付,0.0115947669023
362,賭博,0.0117693960667
363,網羅,0.00196799363475
364,決めかねる,-0.0159669781104
365,対外,0.0126278661191
366,シリコンウエハー,-0.00915593998507
367,届け出る,0.00213222801685
368,性急,-0.0145220078528
369,拾う,-0.012639911985
370,守り,0.0319499276578
371,守る,0.0297997484682
372,信博,0.0155724959681
373,ボード,0.00178223531693
374,ボート,-0.00979664614424
375,アマダ,-0.0144733477151
376,測位,0.0102540101856
377,番号,-0.0217069765553
378,代替,-0.00400009183213
379,触れぬ,-0.00553709436208
380,砲,0.00765831228346
381,落ち着き,0.0451438523829
382,靖彦,0.00722991316579
383,不買運動,-0.000473437551409
384,等分,-0.00123323760927
385,修一,0.00374880733434
386,砦,0.0004314314574
387,培う,0.000372421462089
388,埋まる,0.00423968629912
389,領土問題,0.00805978793651
390,卸す,0.00633642524481
391,問屋,-0.00369751360267
392,保てる,-0.00503504062071
393,ニュージャージー,-0.0147765917704
394,再開,0.00494782691821
395,日石,0.0120430357754
396,大内,0.0113525862806
397,一員,0.00494395716814
398,財政再建,-0.00948816984892
399,効く,0.0337560469285
400,ローミング,-0.0158974695951
401,手取り,-0.0147644879296
402,開花,-0.000761835463345
403,百貨店,-0.0146694368683
404,騎士,-0.00929874815047
405,フレア,0.0074932907708
406,未来永劫,0.0077821681276
407,砂,0.0199627668597
408,構造調整,0.0100415319204
409,運休,-0.00131649714895
410,郵船,-0.0150461688638
411,紛糾,-0.00119364124257
412,エネルギー効率,-0.0160558745265
413,異なる,0.00409348430112
414,事後,-0.00353312420193
415,北米,0.0656601421535
416,逃れ,0.0
417,為替予約,-0.0349401194602
418,藤島,0.00727216601372
419,リーフ,0.0239623645786
420,オフィスビル,-0.00071119053755
421,漁師,0.00815169736743
422,農水,0.0128213919699
423,粉飾決算,-0.000356496451423
424,総菜,0.107561086118
425,旅客,0.000731098395772
426,ペトロナス,0.012892411463
427,投じない,0.00868110619485
428,短信,0.0112532239407
429,動意,0.0354157080408
430,眺め,0.00544275660068
431,学習院大,0.0117787951604
432,偽計,-0.0139234261587
433,振幅,0.0107222728431
434,さしかかる,-0.00558017073199
435,出し始める,0.00977660855278
436,巣ごもる,0.00250324993394
437,高,0.0526495672762
438,民主,-0.00279543753713
439,判明,-0.0327632030472
440,委譲,-0.00453718147473
441,悪い,0.0018815446645
442,黒川,-0.0192955218256
443,室長,0.00696343705058
444,下院,-0.0477327782661
445,始められる,0.00740637555718
446,リアル,-0.00283356383443
447,のせる,0.00715412367135
448,シラー,0.0585939131677
449,財政難,7.91584607214e-05
450,水力発電,-0.0071698111482
451,即座,0.00895905215293
452,バク,0.0
453,小糸製作所,-0.019672244601
454,はやす,-0.00477522602305
455,巌,0.0161440312862
456,ないがしろ,-0.0077967196703
457,バイ,-0.015589805739
458,高金利,0.0182538896799
459,商務,0.00888825478032
460,請け負う,0.0044765484985
461,ジェットエンジン,0.0100033529103
462,後半,0.080734501034
463,バス,0.0415746450424
464,州,0.00955873185303
465,川,0.0130477335013
466,競合,0.00336561007425
467,資本市場,0.00638694348745
468,産物,-0.0142732102424
469,航空業界,-0.0100994977984
470,感染症,0.0329696834087
471,米田,-0.00601777313277
472,安全対策,0.019832768105
473,社会党,-0.00659757945687
474,吉永,-0.0174818988889
475,違う,-0.0164977504872
476,違い,0.00516089284793
477,巡,0.0187854883261
478,巧,0.0
479,左,0.00303906024201
480,製鉄所,-0.00644073651638
481,債券市場,-0.00958763258532
482,巻,-0.00230658659711
483,ひぼう,0.0113187527284
484,引かれる,0.0042334032245
485,下がり,0.00962836791296
486,プノンペン,-0.000271791871637
487,さらされない,-0.00810976410285
488,巳,0.0322271168232
489,己,-0.00197671572969
490,裁判所,0.00797739326954
491,石田,-0.0109984617913
492,エール,-0.0192933028564
493,神経質,-0.0264979388565
494,来期,0.0385757895187
495,海抜,0.0258498899639
496,導出,0.00812409734353
497,栽培,-0.000264789891662
498,非製造業,-0.0128562159138
499,労働基準法,0.0052566180937
500,溶ける,-0.0164872718975
501,ネガティブ,-0.0686119124293
502,ハワイ,-0.0081496077124
503,分かれる,-0.00434025813593
504,落ち始める,-0.00747173847631
505,中央銀行,0.016697056964
506,売り場,-0.00413656579331
507,狭める,0.00482477797195
508,酪農,-0.000955716194585
509,モデルケース,0.00278711817227
510,足し算,0.00703053092584
511,ケープタウン,-0.00789455343038
512,住友電気工業,0.0451955428347
513,適宜,-0.0136165064061
514,張り付く,0.0053315362893
515,受けとめられる,0.0105830462649
516,康伸,0.0119657451287
517,求める,0.000546952337027
518,起点,-0.0408555455506
519,成田空港,0.0382514757104
520,関わらぬ,0.00918915579095
521,裁定,-0.0237072392367
522,カラー,0.013268228434
523,夫婦,0.00153008569032
524,なり買い戻す,0.0118774278089
525,増殖,0.00768390391022
526,引き継ぐ,0.0215548370034
527,突っ込み,0.00374186262488
528,立法,-0.0257981535047
529,横尾,0.00232386284042
530,成田,0.0015899306396
531,鴻,-0.000925340875983
532,日立金属,-0.0221087493002
533,蒸留,0.01724587176
534,西岡,-0.00239207018167
535,仕入れ,0.00977102620527
536,なり過ぎる,0.00940816905349
537,住専,-0.0194978828542
538,メモ,-0.0068244616501
539,ワトソン,0.0
540,西岸,0.0153622616082
541,排ガス規制,-0.0415135392919
542,国防省,0.00748375356197
543,ストレージ,0.00649646404199
544,年中,0.0
545,最後の審判,-0.0115816244856
546,地方公務員,0.00658807046711
547,朝鮮半島,0.0272576206364
548,書類,-0.016480172798
549,皮肉る,-0.00556389112025
550,メン,0.00884374845773
551,適任,0.00443452456966
552,綱引き,-0.0169325303286
553,樽,0.00952957803383
554,知事,0.0130129628582
555,平年,-0.00998596264399
556,メド,-0.0192990780342
557,配す,-0.0111864469945
558,リオ,-0.0104371564463
559,印刷機,-0.00580909904093
560,疑惑,0.000164485769346
561,食い止める,-0.0182286614086
562,緊急,-0.0326731568202
563,視察,0.000650561507791
564,いくら,-0.00035062097013
565,刺す,-0.00351955772494
566,沿線,0.00531163625419
567,見ぬ,-0.0165331018157
568,バランス,-0.0057069290895
569,疑念,-0.00589831713587
570,つくらない,-0.0142458757386
571,歩く,0.00816201195121
572,欠かせない,-0.0194426080212
573,キャデラック,-0.00387387893861
574,デジタル技術,0.018363352865
575,貯留,-0.0176505248994
576,様々,-0.0180804680102
577,ラオックス,0.0232825445011
578,位置付ける,-0.0018024424091
579,最上級,-0.0184126571519
580,いぶかる,0.00304489675909
581,冷水,-0.00895953755826
582,不動産取引,-0.0329108454287
583,携わる,0.0125636450481
584,独占,-0.0061857055407
585,突っ込む,-0.0169040204026
586,抱える,0.00490451278165
587,身軽,0.01655338821
588,田口,0.0029560001567
589,負う,-0.0244828055613
590,見られない,0.00669292323291
591,フランソワ,0.00379107445478
592,心掛ける,-0.0109562369063
593,総合スーパー,0.00628812029026
594,同額,-0.00620984146371
595,品種,0.0128693323582
596,大改革,0.0066455530934
597,ハンデ,-0.0152851524763
598,重鎮,-0.0107428444549
599,シード,-0.00355338263325
600,醤油,0.00525040049106
601,仕舞う,0.00627694856375
602,地域開発,-0.00868443362415
603,待ち構える,-0.000827456498519
604,航空機,0.0266300907359
605,チェンジ,-0.00341718150303
606,挙げない,-0.00701600150205
607,克弘,0.0
608,割り込まない,0.0169048639771
609,方,0.0322981364094
610,毎期,-0.0184038805775
611,パーソナル,-0.0131507540122
612,杉本,-0.0105694453232
613,無償,-0.0105377571657
614,歴任,-0.0101992310956
615,打ち出す,-0.0159523406997
616,日本語,-0.0395507656038
617,受け入れぬ,0.0180240692571
618,乗っ取られる,-0.00882611842826
619,続投,-0.00292129246518
620,出口,0.00521601410583
621,話し合う,-0.0307855639607
622,乗り越える,-0.0223193692043
623,販売台数,0.00386548626702
624,与えかねぬ,-0.0155628951266
625,北陸新幹線,-0.0101393524557
626,毎月,0.00390567267314
627,根絶,0.0
628,優,-0.0212718638591
629,すべて,-0.00610022237524
630,し切れる,0.0
631,藤森,0.0239764656406
632,事業撤退,-0.00283527579159
633,売り惜しむ,0.0168578460813
634,不成立,-0.0222498714924
635,外貨準備高,-0.00464416649193
636,政権交代,-0.00880112170125
637,中古住宅,-0.00921247124206
638,高め,-0.0117452567443
639,成分,-0.015296071046
640,広瀬,0.0450801406056
641,コールオプション,0.0180160883931
642,パンジャブ,0.0117072675377
643,開ける,-0.00486802896485
644,キロメートル,0.00486347279511
645,東洋電機,-0.018376554735
646,阪神大震災,-0.0334862492979
647,文京,0.0148010611534
648,海上自衛隊,0.0
649,皮膚,0.00555049111135
650,テック,0.0368671825156
651,オーディエンス,-0.0132462935115
652,失態,-0.0089451787062
653,同等,0.00496015897952
654,入らぬ,-0.00575005917344
655,寿雄,-0.000760689750314
656,発行,-0.0412245329469
657,愛される,0.00424715075642
658,都市開発,-0.0271081449464
659,寒気,-0.00516432281584
660,トーン,0.000621963106096
661,買い取り,-0.0164311249275
662,乗り越えられる,-0.00970532819629
663,気体,-0.0287236234173
664,決着,-0.0347498077899
665,月岡,0.0
666,インストール,-0.00488331355155
667,労働問題,-0.0186324732378
668,容量,-0.0173967000097
669,国民所得統計,-0.00442094147438
670,訳,-0.000150753231719
671,会長,0.00207573398948
672,康宏,0.00935439961031
673,医療検査,-0.0128343455493
674,門,0.0184223446995
675,陳腐,0.0100070584565
676,格闘,-0.018807432428
677,戻り売る,-0.00238997712731
678,サウジ,0.00358725178521
679,開,0.00447526560165
680,ゴルフ,0.0226429175586
681,し買い戻す,-0.00615754472092
682,間,-0.0187604125473
683,ぬか,-0.0108932876959
684,まかなう,-0.0110155614093
685,しかねる,0.00554748512805
686,暫定政権,-0.0139111777768
687,関,0.00401031274814
688,別々,0.00129161505029
689,リバー,0.0150347822346
690,記,-0.0695768259466
691,造成,-0.00750706233084
692,小売市場,0.0135062525049
693,不参加,0.00605262834579
694,土木工事,0.000845258310437
695,道明,-0.0112472772598
696,慌てる,0.0163701456506
697,攻め,0.0181057363749
698,ワタナベ,-0.0109266774729
699,計,-0.0131394402124
700,くる,0.0192122375593
701,片付けられない,-0.00419744621031
702,制止,-0.00994209833443
703,グローバルスタンダード,-0.00697049871087
704,ダンピング関税,0.0
705,支払い,-0.00736263785511
706,はさむ,-0.0373741850257
707,支払う,0.00374311748892
708,九州,0.0376550242305
709,配当,0.0237214772031
710,飾る,-0.00622533410788
711,機関車,0.0139589125291
712,強じん,0.0101795639843
713,初頭,0.0123853426427
714,引き連れる,0.0
715,豊田通商,-0.00634344890714
716,寂しい,-0.0122695689555
717,上げ過ぎる,0.0120950790122
718,水平,0.0153988194652
719,優子,0.0364412277937
720,市場,-0.0024100786075
721,弊害,-0.0019521526061
722,価額,-0.0241180494428
723,英知,-0.0139661023393
724,代表取締役,0.00292806066573
725,されるだろう,-0.00984789505601
726,見出せる,-0.0121966483071
727,電磁波,-0.0117668358609
728,ハンター,-0.00350326038897
729,ガラパゴス,0.0231189425103
730,ハプニング,-0.00776912979782
731,海外旅行,0.00028943233192
732,騰勢,0.0102921098471
733,組み込む,-0.0263328671455
734,しょうが,0.0106217704713
735,平日,-0.0104194245534
736,加重,-0.0170296303928
737,高塚,0.00208095203561
738,ボーダー,-0.00567195084877
739,横やり,0.020634829998
740,骨子,0.0142043149099
741,少女,0.00351813305169
742,慢心,0.00632111132145
743,地ならし,0.0115617118776
744,マガジン,0.0284075753763
745,クオーター,0.00781605979428
746,洗濯乾燥機,0.00783755872399
747,カスミ,-0.0125283809379
748,著名,0.0169899950735
749,腰折れ,0.0139258362353
750,簡略,-0.0176522642374
751,応用,0.00859628028702
752,子育て,0.0105713721365
753,政策協定,-0.00550945487339
754,住宅街,0.014590298757
755,たてる,-0.00933308266103
756,戻り始める,0.00500016324222
757,回線,-0.0340336980298
758,寄り,-0.00621560541913
759,使われない,0.0
760,肇,0.0214521247894
761,ストライキ,-0.0238041089848
762,ストライク,0.00879000597633
763,日曜日,0.007452484034
764,まじめ,0.0135965517722
765,恵まれる,0.00753447175957
766,説得,-0.00343935368583
767,一体,-0.02381460662
768,短い,-0.0290909612551
769,二兎,-0.00520854797214
770,慶州,0.0141645997763
771,追わない,-0.013308363501
772,まぎれる,0.00662282649428
773,譲らぬ,-0.00412990711629
774,都道府県,-0.00880246651359
775,追われる,-0.0161287706345
776,グリーン,-0.024261686299
777,官僚,-0.00271701053134
778,深刻,0.00473995991051
779,ブランド,0.00158416293561
780,物流コスト,0.0122947119176
781,なれない,0.0291455207742
782,月例経済報告,-0.00989381512627
783,引きずられる,-0.00790687715635
784,ドライ,-0.0295173019171
785,代理,-0.0241566948593
786,商談,-0.0307591404766
787,成案,0.00154474898009
788,誤解,-0.0352873601019
789,ケインズ,-0.010902717337
790,次世代半導体,-0.015875287354
791,金ケ崎,-0.0142626763321
792,助ける,-0.00786072746851
793,落胆,-0.0237580130808
794,切り下げる,-0.0219344276935
795,潤す,0.00864818831906
796,章,0.0065405013971
797,不動産賃貸,0.0
798,競技場,0.00347478026524
799,革新,0.041353576933
800,喜べない,0.00614441102371
801,全会,-0.02230540663
802,クレジットカード,-0.0173111394397
803,前野,0.0203997442499
804,充満,0.00974233262241
805,在中,0.00483559034765
806,前方,-0.00404737563804
807,平準,0.00297243306413
808,木村,-0.00102927461267
809,木材,-0.000801943149418
810,突き当たる,0.00828538080677
811,され下げ渋る,-0.0383946266025
812,正已,0.0336073502898
813,多目的,-0.0183064050972
814,システム,-0.00833119642921
815,野副,-0.0444212570786
816,テープ,-0.015085899923
817,今週,-0.0162049758248
818,計器,-0.00971212568693
819,衣類,0.0257600098848
820,ショールーム,-0.0348013391718
821,囲み,-0.000478029903024
822,テーマ,0.037787046656
823,原因,-0.050618622452
824,リンチ,0.0100651747547
825,注意報,0.0206035131589
826,踏み外す,-0.0136601211503
827,労働条件,-0.0103567954153
828,宇宙旅行,0.0
829,取引,-0.00819825069048
830,玄海,-0.0170364506077
831,テール,0.00602379111806
832,根っこ,0.0170155640692
833,ギリシア,0.0170040954836
834,行政改革,0.0128314214759
835,建造,-0.0029627295211
836,がれき,-0.0214879048988
837,大学,-0.00176390479319
838,軟性,0.00565080535598
839,フィルター,0.0209920233348
840,火薬,0.00696623576805
841,あんしん,0.0129399748519
842,資本参加,0.0294021368958
843,見つからない,-0.00148385381326
844,コスモ,0.0202318012714
845,立方,-0.021760028787
846,祝う,-0.0126430750825
847,柳,-0.0144729434513
848,フランクフルト,0.0259483032394
849,っかりとなる,0.0198901992291
850,教授,0.0149395020679
851,ゴールデンウイーク,0.000162941263989
852,取りざた,-0.00320034436882
853,頼らない,0.00673806699924
854,入念,-0.00946484208107
855,大破,0.0117109018378
856,亜紀子,-0.0167878013104
857,テクノクラート,0.00360390599817
858,ともす,0.00818451098166
859,大方,0.0173103822395
860,柿,-0.0225904226303
861,ガロン,0.00381603897549
862,下期,-0.0308174636215
863,桜,-0.00750982593745
864,コスト,0.00481294607744
865,信雄,-0.0108861068264
866,ミネベア,0.0150552371517
867,論議,0.0194220941514
868,地方経済,0.00231483001262
869,案,0.0103609627113
870,人選,-0.0108848339878
871,桃,0.0155487019569
872,独立記念日,0.0113520279527
873,アイオワ,-0.00767094213516
874,台頭,-0.0224626690499
875,ミレニアム,-0.00790949873626
876,取り付ける,0.00849906466901
877,賄える,0.00311025604606
878,景気回復,0.0200635063928
879,最前線,0.0160268250853
880,前場,0.0190760225058
881,直撃,0.0083765342366
882,民需,-0.00107929822989
883,農地,0.0124712619931
884,中元,-0.0197901345789
885,おり下がる,-0.0213068827987
886,廉売,-0.00435369162587
887,源泉,-0.0118073057849
888,マッチ,-0.0197140560485
889,中高年,-0.0045323616825
890,仮想,0.000211310014129
891,日本市場,0.00185479181819
892,きめ細かい,-0.0161500927061
893,マット,0.00121976751834
894,スポンサー,-0.0217898517847
895,受け買われる,0.010304761678
896,国際機関,0.00110005796887
897,官製,-0.00723394108936
898,鋳造,0.0172478142194
899,猶予,0.00625506886281
900,改修工事,0.0163920959458
901,不信,-0.0203215276822
902,ノートパソコン,0.00468688118272
903,告訴,0.00132582215592
904,美的,0.0
905,裏づけ,-0.0179008207284
906,割合,0.0137205301784
907,据え置く,0.0152406920213
908,満了,0.0201366558671
909,ヒット商品,-0.0389490664005
910,価格動向,0.0143856804585
911,冷戦,-0.00654536988586
912,持たれる,-0.00841974904761
913,データベース,0.00315749300644
914,国際貿易,-0.000718691246584
915,健在,-0.0129395895638
916,浅川,0.00299635026604
917,鯨井,-0.00729793310165
918,碁,0.0127532276791
919,先例,0.00807507541031
920,運ばない,0.00612105168402
921,秀直,-0.00517431604676
922,半導体製造装置,-0.0164801536128
923,癒着,0.00871830023825
924,発動,0.00151012968272
925,焼ける,-0.00962745584548
926,科せられる,-0.0310980666429
927,半身,0.0183505226858
928,わけ,0.00646614702418
929,前代未聞,0.00918079977855
930,カイロ,0.0111509086564
931,成人,-0.0103328256868
932,わざ,0.00317666530609
933,公表,-0.00561352167279
934,真ん中,0.00497232649941
935,別館,0.019783013314
936,確実,-0.0122205790598
937,かけ離れる,-0.00097915888764
938,健常,0.00539458980784
939,確定,-0.013323466666
940,驚,-0.00975346956402
941,利回り,-0.0159671530593
942,公衆,0.0124222816899
943,生計,-0.00957268988714
944,石油火力,-0.0116761973128
945,未満,0.00878294669092
